Name,Dates,Start_Lat,Start_Lon,End_Lat,End_Lon,Datum,,,,,,,,,,,,,,,,,,,
,,,,,,,,673.2,,673.2,114,3.778389003,0.054414445,-0.844430943,0.212616959,mtx,,,,,,,,,
,,,,,,,,677.4,,677.4,114,3.749901068,0.064024922,-1.346942915,0.225052415,mtx,,,,,,,,,
,,,,,,,,680.1,,680.1,115,3.690799235,0.065265049,-0.788794995,0.235024795,mtx,,,,,,,,,
,,,,,,,,684.6,,684.6,115,4.113259299,0.065043446,0.204688307,0.228949337,mtx,,,,,,,,,
,,,,,,,,687.4,,687.4,115,4.262412659,0.05108879,0.223492362,0.155073802,mtx,,,,,,,,,
,,,,,,,,689.1,,689.1,115,3.755646376,0.060502095,-1.127985667,0.192972686,mtx,,,,,,,,,
,,,,,,,,691.9,,691.9,115,3.778034695,0.058535703,-0.739896157,0.190455749,mtx,,8.588684635,113518.4172,469.2087693,63906.40032,91.19593542,105.8839053,32.98925246,197.3185289
,,,,,,,,694.4,,694.4,115,3.612279908,0.059796311,-1.17969262,0.193861022,mtx,,,,,,,,,
,,,,,,,,699,,699,115,3.802657061,0.108757902,-0.895997254,0.243258266,mtx,,,,,,,,,
,,,,,,,,699.9,,699.9,115,4.06479102,0.046063743,0.149320941,0.150098797,mtx,,,,,,,,,
,,,,,,,,703.3,,703.3,116,3.944638331,0.053413581,-0.309645256,0.157821659,mtx,,,,,,,,,
,,,,,,,,707.5,,707.5,116,3.781890692,0.074017174,-0.991642005,0.362271947,mtx,,,,,,,,,
,,,,,,,,710.7,,710.7,118,3.832261588,0.067453902,-1.554495816,0.150102406,mtx,,69.41876685,222267.5914,-56.64895722,127334.8514,91.73527917,82.45692626,108.8700922,206.1479475
,,,,,,,,714.1,,714.1,118,3.295841195,0.090289891,-1.223431186,0.254516956,mtx,,,,,,,,,
,,,,,,,,716.3,,716.3,118,3.061827495,0.158988413,0.032784175,1.159891566,mtx,,,,,,,,,
,,,,,,,,719.1,,719.1,119,3.76999,0.069066223,-0.833427532,0.211106886,mtx,,,,,,,,,
,,,,,,,,721.9,,721.9,119,3.911777279,0.046865752,-1.270364811,0.187153938,mtx,,,,,,,,,
,,,,,,,,724.1,,724.1,120,3.40637962,0.049203028,-0.332732786,0.094448163,mtx,,,,,,,,,
,,,,,,,,726.2,,726.2,120,3.935839199,0.06261545,-1.355813582,0.197049353,mtx,,,,,,,,,
,,,,,,,,728.9,,728.9,120,3.90998137,0.057256599,0.068319021,0.147055757,mtx,,,,,,,,,
,,,,,,,,731,,731,121,3.83859272,0.037988698,-0.845547594,0.163568687,mtx,,98.4438597,215923.7894,195.0154374,127987.9846,192.2072839,83.93017755,71.66487954,222.4270859
,,,,,,,,734,,734,121,4.029849697,0.11182376,-0.088382913,0.308112143,mtx,,,,,,,,,
,,,,,,,,737.9,,737.9,121,4.113351919,0.057907319,-2.486190068,0.186206238,mtx,,,,,,,,,
,,,,,,,,740.9,,740.9,122,4.147015694,0.075778131,-0.417281873,0.269544371,mtx,,,,,,,,,
,,,,,,,,744.5,,744.5,122,3.742309787,0.045238787,-3.590478704,0.086985903,mtx,,,,,,,,,
,,,,,,,,747.1,,747.1,122,3.612374795,0.094127635,-3.393811174,0.294908131,mtx,,,,,,,,,
,,,,,,,,750.1,,750.1,122,3.513219932,0.051127471,-1.323917348,0.161315166,mtx,,107.4834805,249418.7073,-210.4158798,146184.2239,363.7271265,132.4030036,194.7334406,283.8508143
,,,,,,,,752.5,,752.5,122,3.640558729,0.016564921,-4.203032651,0.18003625,mtx,,,,,,,,,
,,,,,,,,752.5,,752.5,122,3.681549121,0.054630751,-4.061392444,0.090518722,mtx,,,,,,,,,
,,,,,,,,754.9,,754.9,122,2.628815438,0.062167842,-5.618629801,0.108690187,mtx,,,,,,,,,
,,,,,,,,759.8,,759.8,124,3.242763236,0.08360725,-0.209737976,0.218246569,mtx,,,,,,,,,
,,,,,,,,762.4,,762.4,124,2.945496941,0.075193168,-2.609996568,0.185567078,mtx,,,,,,,,,
,,,,,,,,765.5,,765.5,125,0.33037851,0.081588735,-4.606575807,0.159540837,mtx,,,,,,,,,
,,,,,,,,768.1,,768.1,125,3.140369299,0.046855607,-1.649564563,0.118127521,mtx,,,,,,,,,
,,,,,,,,770.7,,770.7,125,2.476300894,0.11703553,-0.439687977,0.278453999,mtx,,231.9379143,236851.9264,1553.075411,137524.9733,302.3944477,119.4540653,55.24387395,212.2163556
,,,,,,,,776.4,,776.4,126,2.674491069,0.033566073,-0.968146262,0.204025732,mtx,,,,,,,,,
,,,,,,,,779.2,,779.2,126,2.828635275,0.033018625,-1.687689985,0.263080492,mtx,,,,,,,,,
,,,,,,,,782.6,,782.6,127,3.153374983,0.066189328,-0.895816567,0.11519901,mtx,,,,,,,,,
,,,,,,,,792.1,,792.1,129,2.526729674,0.062876589,-2.212063094,0.198583476,mtx,,106.1668283,175611.3377,-156.11047,101607.6282,155.4448541,104.6903784,77.65923655,203.8865361
,,,,,,,,793.2,,793.2,129,2.556171954,0.075363942,-0.888719314,0.179357781,mtx,,,,,,,,,
,,,,,,,,795.8,,795.8,129,2.573156728,0.092117627,-1.032195716,0.280861941,mtx,,,,,,,,,
,,,,,,,,809.9,,809.9,131,2.365703682,0.065676154,-1.168735079,0.145866998,mtx,,,,,,,,,
,,,,,,,,811.5,,811.5,131,2.409644161,0.082429982,-1.196046942,0.24825824,mtx,,40.97822266,126826.5436,-205.4751348,77370.25465,95.73810609,131.7999418,68.08553381,203.3509342
,,,,,,,,812.7,,812.7,131,2.464501206,0.067612707,-0.222275051,0.312366414,mtx,,,,,,,,,
,,,,,,,,814.1,,814.1,131,2.446772866,0.041955583,-1.325899541,0.170782004,mtx,,,,,,,,,
,,,,,,,,817.3,,817.3,132,1.58616163,0.018701338,-2.350737991,0.1973996,mtx,,,,,,,,,
,,,,,,,,817.8,,817.8,132,1.987157727,0.08132061,-3.824411421,0.143175976,mtx,,,,,,,,,
,,,,,,,,819.4,,819.4,132,2.394023942,0.048083037,-2.157005689,0.137045523,mtx,,,,,,,,,
,,,,,,,,820.8,,820.8,132,2.308890145,0.046918048,-1.690166604,0.151601297,mtx,,,,,,,,,
,,,,,,,,822.8,,822.8,132,2.452158219,0.064525028,-0.639916426,0.212965755,mtx,,,,,,,,,
,,,,,,,,824.1,,824.1,132,2.020796624,0.053197983,-3.436329432,0.149683247,mtx,,,,,,,,,
,,,,,,,,826.5,,826.5,132,2.503736874,0.049808502,-0.987362611,0.229274054,mtx,,,,,,,,,
,,,,,,,,827.9,,827.9,132,2.085543208,0.046788013,-2.540324768,0.27152956,mtx,,,,,,,,,
,,,,,,,,829.2,,829.2,132,2.18624968,0.073278486,-2.561933934,0.14196811,mtx,,124.7146778,248107.4795,105.1003392,146351.423,83.49738205,89.30386496,239.0656407,254.3272617
,,,,,,,,833.6,,833.6,133,1.20001364,0.052450749,-1.160193534,0.193157627,mtx,,,,,,,,,
,,,,,,,,834.8,,834.8,133,1.528001211,0.054325879,-2.367514531,0.072063993,mtx,,,,,,,,,
,,,,,,,,836.2,,836.2,133,1.828514015,0.090352576,-1.877332709,0.257703891,mtx,,,,,,,,,
,,,,,,,,838,,838,134,2.207402153,0.057115835,-3.457250092,0.289097751,mtx,,,,,,,,,
,,,,,,,,839.2,,839.2,134,1.931480564,0.038296478,-3.054649386,0.08873751,mtx,,,,,,,,,
,,,,,,,,840.6,,840.6,134,2.454867918,0.034076867,-2.574790978,0.291551149,mtx,,95.51248002,205986.49,-145.9639933,122112.9698,341.7697421,89.4742707,164.1904023,288.1958524
,,,,,,,,841.9,,841.9,134,2.238391167,0.097467795,-2.616078704,0.347143682,mtx,,,,,,,,,
