section,section_height,d13C,d13C_std,d18O,d18O_std,strat_m,mts_mtx,si_d,d44_40Ca,87Sr/86Sr,Ca_ppm,Mg_ppm,Al_ppm,Fe_ppm,K_ppm,Mn_ppm,Na_ppm,Sr_ppm
T63,460.5,5.37,0.0544,-3.09,0.22,4063.0,mtx,11.4,,,,,,,,,,
T63,462.2,5.31,0.0839,-2.9,0.3144,4064.7,mtx,13.1,,,,,,,,,,
T63,463.7,5.89,0.0496,-0.65,0.1471,4066.2,mtx,14.6,,,,,,,,,,
T63,465.9,5.9,0.0959,-0.87,0.1588,4068.4,mtx,16.8,,,,,,,,,,
T63,467.1,5.79,0.0694,-1.62,0.1903,4069.6,mtx,18.0,,,,,,,,,,
T63,468.5,5.39,0.0705,-1.9,0.2448,4071.0,mtx,19.4,,,,,,,,,,
T63,469.2,5.89,0.0842,-1.1,0.2329,4071.7,mtx,20.1,,,,,,,,,,
T63,470.2,5.69,0.0883,-0.32,0.2516,4072.7,mtx,21.1,,,227419.0,129882.0,114.0,,102.0,113.0,218.0,258.0
T63,471.4,5.8,0.0466,-2.02,0.1519,4073.9,mtx,22.3,,,,,,,,,,
T63,472.7,5.5,0.1277,-2.13,0.5062,4075.2,mtx,23.6,,,,,,,,,,
T63,474.5,5.73,0.06,-0.53,0.1646,4077.0,mtx,25.4,,,,,,,,,,
T63,478.0,5.58,0.0764,-2.15,0.2915,4080.5,mtx,28.9,,,,,,,,,,
T63,480.1,5.01,0.0411,-1.38,0.2576,4082.6,mtx,31.0,,,,,,,,,,
T63,482.9,4.67,0.0502,-4.04,0.2018,4085.4,mtx,33.8,,,,,,,,,,
T63,484.9,5.06,0.0719,-2.6,0.2153,4087.4,mtx,35.8,,,,,,,,,,
T63,488.3,3.09,0.103,-10.19,0.5569,4090.8,mtx,39.2,,,,,,,,,,
T63,489.6,3.83,0.0541,-11.32,0.1096,4092.1,mtx,40.5,,,,,,,,,,
T63,492.4,4.1,0.0761,-9.51,0.2669,4094.9,mtx,43.3,,,413062.0,6744.0,207.0,536.0,610.0,164.0,119.0,1911.0
T63,493.8,4.64,0.049,-8.67,0.1697,4096.3,mtx,44.7,,,,,,,,,,
T63,496.3,4.64,0.0874,-7.96,0.2567,4098.8,mtx,43.4,,,,,,,,,,
T63,497.8,4.61,0.0509,-7.19,0.2785,4100.3,mtx,41.9,,,,,,,,,,
T63,500.1,4.95,0.2438,-8.18,0.8004,4102.6,mtx,39.6,,,,,,,,,,
T63,500.1,4.78,0.1304,-8.29,0.7886,4102.6,mtx,39.6,,,,,,,,,,
T63,502.0,4.17,0.103,-7.95,0.2502,4104.5,mtx,37.7,,,,,,,,,,
T63,504.7,6.29,0.0386,-5.88,0.1142,4107.2,mtx,35.0,,,,,,,,,,
T63,506.8,5.86,0.0972,-7.67,0.5346,4109.3,mtx,32.9,,,,,,,,,,
T63,508.3,5.17,0.0912,-7.36,0.198,4110.8,mtx,31.4,,,398877.0,3998.0,292.0,42.0,373.0,357.0,134.0,1702.0
T63,510.1,5.85,0.0519,-7.39,0.5266,4112.6,mtx,29.6,,,,,,,,,,
T63,512.2,6.19,0.06,-7.1,0.1622,4114.7,mtx,27.5,,,,,,,,,,
T63,513.9,6.48,0.0405,-6.92,0.1649,4116.4,mtx,25.8,,,,,,,,,,
T63,518.7,,,,,4121.2,mtx,21.0,,,,,,,,,,
T63,520.4,6.16,0.1123,-5.83,0.2168,4122.9,mtx,19.3,,,425755.0,4154.0,200.0,147.0,243.0,102.0,138.0,1495.0
T63,521.9,7.1,0.0484,-7.29,0.2442,4124.4,mtx,17.8,,,,,,,,,,
T63,522.7,7.23,0.0726,-7.47,0.4205,4125.2,mtx,17.0,,,,,,,,,,
T63,524.3,6.78,0.1132,-7.5,0.4504,4126.8,mtx,15.4,,,,,,,,,,
T63,525.6,7.38,0.0612,-7.2,0.2294,4128.1,mtx,14.1,,,,,,,,,,
T63,526.9,7.07,0.0986,-7.34,0.2431,4129.4,mtx,12.8,,,422381.0,3617.0,306.0,71.0,465.0,105.0,309.0,2619.0
T63,529.3,7.12,0.1152,-8.39,0.2468,4131.8,mtx,10.4,,,,,,,,,,
T63,531.9,5.6,0.0702,-7.26,0.144,4134.4,mtx,7.8,,,,,,,,,,
T63,533.2,4.48,0.0696,-6.55,0.3464,4135.7,mtx,6.5,,,,,,,,,,
T63,535.7,6.26,0.0718,-10.14,0.1268,4138.2,mtx,4.0,,,,,,,,,,
T63,538.6,4.63,0.1288,-4.74,0.5071,4141.1,mtx,1.1,,,,,,,,,,
T63,539.7,-0.13,0.1355,-3.79,0.1649,4142.2,mtx,0.01,,,,,,,,,,
T63,589.2,2.11,0.0383,-3.62,0.1085,4191.7,mtx,1.7,,,,,,,,,,
T63,590.6,3.09,0.0623,-0.41,0.213,4193.1,mtx,3.1,,,250816.0,147472.0,117.0,101.0,129.0,913.0,387.0,413.0
T63,593.7,2.25,0.0597,-1.93,0.2418,4196.2,mtx,6.2,,,,,,,,,,
T63,595.6,2.72,0.0865,-0.8,0.3251,4198.1,mtx,6.1,,,,,,,,,,
T63,596.8,2.66,0.0528,-0.36,0.1963,4199.3,mtx,4.9,,,,,,,,,,
T63,597.8,2.59,0.111,-0.52,0.3955,4200.3,mtx,3.9,,,,,,,,,,
T63,598.7,,,,,4201.2,mtx,3.0,,,,,,,,,,
T63,600.6,1.92,0.0632,-0.36,0.1779,4203.1,mtx,1.1,,,,,,,,,,
T63,601.7,1.59,0.0614,-0.14,0.2906,4204.2,mtx,0.01,,,,,,,,,,
T63,606.0,0.91,0.0664,-4.91,0.2909,4208.5,mtx,1.2,,,,,,,,,,
T63,607.4,1.48,0.1451,-0.54,0.4407,4209.9,mtx,0.2,,,209579.0,119141.0,251.0,996.0,114.0,1656.0,225.0,477.0
T63,614.6,1.12,0.0575,0.07,0.2214,4217.1,mtx,0.3,,,,,,,,,,
T63,616.4,2.06,0.0616,0.38,0.2044,4218.9,mtx,1.0,,,,,,,,,,
T63,624.6,3.0,0.054,-1.6,0.1775,4227.1,mtx,0.6,,,,,,,,,,
T63,626.9,3.04,0.0531,-1.59,0.086,4229.4,mtx,2.9,,,,,,,,,,
T63,628.4,3.1,0.0656,-2.37,0.1104,4230.9,mtx,4.4,,,,,,,,,,
T63,629.8,3.0,0.0558,-2.68,0.1953,4232.3,mtx,5.8,,,163334.0,95075.0,110.0,69.0,193.0,184.0,50.0,251.0
T63,633.0,3.35,0.0692,-1.41,0.1751,4235.5,mtx,9.0,,,,,,,,,,
T63,635.0,3.1,0.0578,-2.41,0.3279,4237.5,mtx,11.0,,,,,,,,,,
T63,636.0,3.29,0.0715,-2.18,0.4208,4238.5,mtx,12.0,,,,,,,,,,
T63,637.4,3.39,0.0618,-2.0,0.1356,4239.9,mtx,13.4,,,,,,,,,,
T63,638.7,3.38,0.0635,-1.04,0.1009,4241.2,mtx,14.7,,,,,,,,,,
T63,641.5,3.07,0.079,-1.35,0.0869,4244.0,mtx,17.5,,,,,,,,,,
T63,645.0,2.87,0.056,-2.58,0.1314,4247.5,mtx,21.0,,,,,,,,,,
T63,647.8,2.75,0.0475,-3.01,0.1534,4250.3,mtx,23.8,,,,,,,,,,
T63,650.6,3.4,0.0386,-0.87,0.2838,4253.1,mtx,26.6,,,304490.0,179539.0,127.0,,157.0,260.0,157.0,319.0
T63,652.7,2.92,0.0971,-1.69,0.2338,4255.2,mtx,28.7,,,,,,,,,,
T63,653.2,2.99,0.0597,-1.86,0.1431,4255.7,mtx,29.2,,,,,,,,,,
T63,657.4,3.84,0.0405,-2.56,0.2133,4259.9,mtx,33.4,,,,,,,,,,
T63,659.8,3.39,0.0508,-1.21,0.4023,4262.3,mtx,35.8,,,,,,,,,,
T63,665.3,3.49,0.0624,-1.1,0.2263,4267.8,mtx,41.3,,,,,,,,,,
T63,671.0,3.88,0.0515,-0.85,0.2508,4273.5,mtx,47.0,,,223394.0,131796.0,121.0,,115.0,81.0,95.0,280.0
T63,673.2,3.78,0.0544,-0.84,0.2126,4275.7,mtx,49.2,,,,,,,,,,
T63,677.4,3.75,0.064,-1.35,0.2251,4279.9,mtx,53.4,,,,,,,,,,
T63,680.1,3.69,0.0653,-0.79,0.235,4282.6,mtx,56.1,,,,,,,,,,
T63,684.6,4.11,0.065,0.2,0.2289,4287.1,mtx,60.6,,,,,,,,,,
T63,687.4,4.26,0.0511,0.22,0.1551,4289.9,mtx,63.4,,,,,,,,,,
T63,689.1,3.76,0.0605,-1.13,0.193,4291.6,mtx,65.1,,,,,,,,,,
T63,691.9,3.78,0.0585,-0.74,0.1905,4294.4,mtx,67.9,,,113518.0,63906.0,9.0,469.0,106.0,91.0,33.0,197.0
T63,694.4,3.61,0.0598,-1.18,0.1939,4296.9,mtx,70.4,,,,,,,,,,
T63,699.0,3.8,0.1088,-0.9,0.2433,4301.5,mtx,75.0,,,,,,,,,,
T63,699.9,4.06,0.0461,0.15,0.1501,4302.4,mtx,75.9,,,,,,,,,,
T63,703.3,3.94,0.0534,-0.31,0.1578,4305.8,mtx,79.3,,,,,,,,,,
T63,707.5,3.78,0.074,-0.99,0.3623,4310.0,mtx,76.3,,,,,,,,,,
T63,710.7,3.83,0.0675,-1.55,0.1501,4313.2,mtx,73.1,,,222268.0,127335.0,69.0,,82.0,92.0,109.0,206.0
T63,714.1,3.3,0.0903,-1.22,0.2545,4316.6,mtx,69.7,,,,,,,,,,
T63,716.3,3.06,0.159,0.03,1.1599,4318.8,mtx,67.5,,,,,,,,,,
T63,719.1,3.77,0.0691,-0.83,0.2111,4321.6,mtx,64.7,,,,,,,,,,
T63,721.9,3.91,0.0469,-1.27,0.1872,4324.4,mtx,61.9,,,,,,,,,,
T63,724.1,3.41,0.0492,-0.33,0.0944,4326.6,mtx,59.7,,,,,,,,,,
T63,726.2,3.94,0.0626,-1.36,0.197,4328.7,mtx,57.6,,,,,,,,,,
T63,728.9,3.91,0.0573,0.07,0.1471,4331.4,mtx,54.9,,,,,,,,,,
T63,731.0,3.84,0.038,-0.85,0.1636,4333.5,mtx,52.8,,,215924.0,127988.0,98.0,195.0,84.0,192.0,72.0,222.0
T63,734.0,4.03,0.1118,-0.09,0.3081,4336.5,mtx,49.8,,,,,,,,,,
T63,737.9,4.11,0.0579,-2.49,0.1862,4340.4,mtx,45.9,,,,,,,,,,
T63,740.9,4.15,0.0758,-0.42,0.2695,4343.4,mtx,42.9,,,,,,,,,,
T63,744.5,3.74,0.0452,-3.59,0.087,4347.0,mtx,39.3,,,,,,,,,,
T63,747.1,3.61,0.0941,-3.39,0.2949,4349.6,mtx,36.7,,,,,,,,,,
T63,750.1,3.51,0.0511,-1.32,0.1613,4352.6,mtx,33.7,,,249419.0,146184.0,107.0,,132.0,364.0,195.0,284.0
T63,752.5,3.64,0.0166,-4.2,0.18,4355.0,mtx,31.3,,,,,,,,,,
T63,752.5,3.68,0.0546,-4.06,0.0905,4355.0,mtx,31.3,,,,,,,,,,
T63,754.9,2.63,0.0622,-5.62,0.1087,4357.4,mtx,28.9,,,,,,,,,,
T63,759.8,3.24,0.0836,-0.21,0.2182,4362.3,mtx,24.0,,,,,,,,,,
T63,762.4,2.95,0.0752,-2.61,0.1856,4364.9,mtx,21.4,,,,,,,,,,
T63,765.5,0.33,0.0816,-4.61,0.1595,4368.0,mtx,18.3,,,,,,,,,,
T63,768.1,3.14,0.0469,-1.65,0.1181,4370.6,mtx,15.7,,,,,,,,,,
T63,770.7,2.48,0.117,-0.44,0.2785,4373.2,mtx,13.1,,,236852.0,137525.0,232.0,1553.0,119.0,302.0,55.0,212.0
T63,776.4,2.67,0.0336,-0.97,0.204,4378.9,mtx,7.4,,,,,,,,,,
T63,779.2,2.83,0.033,-1.69,0.2631,4381.7,mtx,4.6,,,,,,,,,,
T63,782.6,3.15,0.0662,-0.9,0.1152,4385.1,mtx,1.2,,,,,,,,,,
T63,792.1,2.53,0.0629,-2.21,0.1986,4394.6,mtx,1.3,,,175611.0,101608.0,106.0,,105.0,155.0,78.0,204.0
T63,793.2,2.56,0.0754,-0.89,0.1794,4395.7,mtx,2.4,,,,,,,,,,
T63,795.8,2.57,0.0921,-1.03,0.2809,4398.3,mtx,0.01,,,,,,,,,,
T63,809.9,2.37,0.0657,-1.17,0.1459,4412.4,mtx,0.1,,,,,,,,,,
T63,811.5,2.41,0.0824,-1.2,0.2483,4414.0,mtx,1.7,,,126827.0,77370.0,41.0,,132.0,96.0,68.0,203.0
T63,812.7,2.46,0.0676,-0.22,0.3124,4415.2,mtx,2.9,,,,,,,,,,
T63,814.1,2.45,0.042,-1.33,0.1708,4416.6,mtx,4.3,,,,,,,,,,
T63,817.3,1.59,0.0187,-2.35,0.1974,4419.8,mtx,7.5,,,,,,,,,,
T63,817.8,1.99,0.0813,-3.82,0.1432,4420.3,mtx,8.0,,,,,,,,,,
T63,819.4,2.39,0.0481,-2.16,0.137,4421.9,mtx,9.6,,,,,,,,,,
T63,820.8,2.31,0.0469,-1.69,0.1516,4423.3,mtx,11.0,,,,,,,,,,
T63,822.8,2.45,0.0645,-0.64,0.213,4425.3,mtx,13.0,,,,,,,,,,
T63,824.1,2.02,0.0532,-3.44,0.1497,4426.6,mtx,14.3,,,,,,,,,,
T63,826.5,2.5,0.0498,-0.99,0.2293,4429.0,mtx,15.4,,,,,,,,,,
T63,827.9,2.09,0.0468,-2.54,0.2715,4430.4,mtx,14.0,,,,,,,,,,
T63,829.2,2.19,0.0733,-2.56,0.142,4431.7,mtx,12.7,,,248107.0,146351.0,125.0,105.0,89.0,83.0,239.0,254.0
T63,833.6,1.2,0.0525,-1.16,0.1932,4436.1,mtx,8.3,,,,,,,,,,
T63,834.8,1.53,0.0543,-2.37,0.0721,4437.3,mtx,7.1,,,,,,,,,,
T63,836.2,1.83,0.0904,-1.88,0.2577,4438.7,mtx,5.7,,,,,,,,,,
T63,838.0,2.21,0.0571,-3.46,0.2891,4440.5,mtx,3.9,,,,,,,,,,
T63,839.2,1.93,0.0383,-3.05,0.0887,4441.7,mtx,2.7,,,,,,,,,,
T63,840.6,2.45,0.0341,-2.57,0.2916,4443.1,mtx,1.3,,,205986.0,122113.0,96.0,,89.0,342.0,164.0,288.0
T63,841.9,2.24,0.0975,-2.62,0.3471,4444.4,mtx,0.01,,,,,,,,,,
T64,0.5,4.28,0.057,0.21,0.203,4388.5,mtx,40.8,,,,,,,,,,
T64,3.0,4.49,0.08,0.49,0.224,4391.0,mtx,38.3,,,,,,,,,,
T64,5.4,4.5,0.061,0.14,0.504,4393.4,mtx,35.9,,,,,,,,,,
T64,7.3,4.24,0.104,-0.1,0.164,4395.3,mtx,34.0,,,,,,,,,,
T64,7.9,4.52,0.159,0.24,0.923,4395.9,mtx,33.4,,,,,,,,,,
T64,10.4,4.51,0.069,-0.29,0.215,4398.4,mtx,30.9,,,,,,,,,,
T64,11.8,3.76,0.055,-1.47,0.115,4399.8,mtx,29.5,,,,,,,,,,
T64,16.8,4.13,0.159,-1.89,1.038,4404.8,mtx,24.5,,,,,,,,,,
T64,18.5,4.35,0.075,-1.45,0.277,4406.5,mtx,22.8,,,,,,,,,,
T64,19.5,4.36,0.067,-0.38,0.353,4407.5,mtx,21.8,,,,,,,,,,
T64,21.1,4.8,0.075,0.46,0.174,4409.1,mtx,20.2,,,,,,,,,,
T64,22.5,4.5,0.034,-0.32,0.24,4410.5,mtx,18.8,,,,,,,,,,
T64,23.6,4.71,0.057,0.22,0.23,4411.6,mtx,17.7,,,,,,,,,,
T64,24.7,4.47,0.025,0.02,0.24,4412.7,mtx,16.6,,,,,,,,,,
T64,26.1,4.57,0.095,0.23,0.334,4414.1,mtx,15.2,,,,,,,,,,
T64,27.5,4.56,0.059,-0.04,0.165,4415.5,mtx,13.8,,,,,,,,,,
T64,29.9,4.67,0.058,0.67,0.227,4417.9,mtx,11.4,,,,,,,,,,
T64,31.3,4.36,0.053,-0.3,0.197,4419.3,mtx,10.0,,,,,,,,,,
T64,32.9,4.44,0.067,0.03,0.152,4420.9,mtx,8.4,,,,,,,,,,
T64,34.7,4.09,0.055,-0.38,0.346,4422.7,mtx,6.6,,,,,,,,,,
T64,35.9,4.15,0.04,-0.36,0.173,4423.9,mtx,5.4,,,,,,,,,,
T64,37.6,3.9,0.053,-0.46,0.125,4425.6,mtx,3.7,,,,,,,,,,
T64,39.2,4.28,0.058,-0.28,0.198,4427.2,mtx,2.1,,,,,,,,,,
T64,41.3,4.02,0.05,-0.44,0.117,4429.3,mtx,0.01,,,,,,,,,,
T64,42.9,4.16,0.074,0.22,0.283,4430.9,mtx,0.01,,,,,,,,,,
T64,44.9,3.85,0.052,-4.62,0.247,4432.9,mtx,2.0,,,,,,,,,,
T64,46.1,3.75,0.056,-3.23,0.297,4434.1,mtx,3.2,,,,,,,,,,
T64,49.1,3.54,0.039,-0.18,0.173,4437.1,mtx,6.2,,,,,,,,,,
T64,51.4,3.83,0.059,-2.44,0.102,4439.4,mtx,8.5,,,,,,,,,,
T64,53.3,3.68,0.076,-1.14,0.252,4441.3,mtx,9.4,,,,,,,,,,
T64,55.1,4.05,0.035,-2.41,0.331,4443.1,mtx,7.6,,,,,,,,,,
T64,56.9,3.88,0.051,-0.38,0.141,4444.9,mtx,5.8,,,,,,,,,,
T64,58.5,3.93,0.085,-0.4,0.32,4446.5,mtx,4.2,,,,,,,,,,
T64,59.7,2.83,0.03,-4.28,0.228,4447.7,mtx,3.0,,,,,,,,,,
T64,61.3,3.82,0.063,-0.97,0.189,4449.3,mtx,1.4,,,,,,,,,,
T64,68.0,2.94,0.059,-0.69,0.172,4456.0,mtx,0.3,,,,,,,,,,
T64,69.4,2.96,0.034,-0.55,0.158,4457.4,mtx,1.7,,,,,,,,,,
T64,70.9,3.21,0.0648,-0.49,0.1636,4458.9,mtx,3.2,,,,,,,,,,
T64,72.9,2.33,0.05,-3.47,0.205,4460.9,mtx,5.2,,,,,,,,,,
T64,73.9,1.75,0.124,-2.49,0.232,4461.9,mtx,6.2,,,,,,,,,,
T64,77.0,1.98,0.101,-0.08,0.37,4465.0,mtx,3.3,,,,,,,,,,
T64,78.6,2.46,0.056,-1.5,0.288,4466.6,mtx,1.7,,,,,,,,,,
T64,79.6,2.99,0.047,-0.02,0.177,4467.6,mtx,0.7,,,,,,,,,,
T65,2.6,-7.89,0.1692,-22.88,0.9388,,mtx,,,,,,,,,,,
T65,61.1,-3.78,0.2431,-10.15,0.795,,mtx,,,,,,,,,,,
T65,63.9,-1.32,0.0682,-8.45,0.4629,,mtx,,,,,,,,,,,
T65,65.7,-1.95,0.2227,-9.99,1.1157,,mtx,,,,,,,,,,,
T65,67.1,-2.05,0.1484,-10.22,0.3534,,mtx,,,,,,,,,,,
T65,68.2,-0.24,0.1108,-9.19,0.313,,mtx,,,,,,,,,,,
T65,69.6,-2.44,0.1921,-9.59,1.3925,,mtx,,,,,,,,,,,
T65,72.5,-3.7,0.0764,-10.24,0.6067,,mtx,,,,,,,,,,,
T65,77.1,-3.09,0.038,-9.64,0.5017,,mtx,,,,,,,,,,,
T65,82.5,-1.31,0.1677,-8.47,0.5483,,mtx,,,,,,,,,,,
T65,85.1,-2.85,0.1048,-9.94,0.2291,,mtx,,,,,,,,,,,
T65,89.9,-1.21,0.1622,-10.14,0.3382,,mtx,,,,,,,,,,,
T65,92.4,-1.44,0.1952,-6.96,0.6519,,mtx,,,,,,,,,,,
T65,96.6,-0.37,0.0645,-5.83,0.3481,,mtx,,,,,,,,,,,
T65,103.3,-1.66,0.2018,-7.91,1.0474,,mtx,,,,,,,,,,,
T65,104.9,-1.72,0.0756,-9.23,0.265,,mtx,,,,,,,,,,,
T65,106.0,-0.6,0.1371,-8.56,1.0029,,mtx,,,,,,,,,,,
T65,108.8,-2.19,0.1376,-8.09,0.4357,,mtx,,,,,,,,,,,
T65,116.1,-2.35,0.6788,-7.06,2.0317,,mtx,,,,,,,,,,,
T65,121.3,-1.89,0.1756,-7.91,0.9902,,mtx,,,,,,,,,,,
T65,130.3,-2.34,0.442,-4.58,1.0939,,mtx,,,,,,,,,,,
T65,132.4,-3.75,0.1606,-10.37,0.4091,,mtx,,,,,,,,,,,
T65,133.0,-3.52,0.1038,-9.56,0.5241,,mtx,,,,,,,,,,,
T65,134.7,-2.89,0.0626,-8.99,0.3876,,mtx,,,,,,,,,,,
T65,136.5,-2.72,0.1589,-8.96,0.6179,,mtx,,,,,,,,,,,
T65,137.6,-2.65,0.0,-9.53,0.0,,mtx,,,,,,,,,,,
T65,141.7,-3.49,0.4181,-10.41,2.3884,,mtx,,,,,,,,,,,
T65,146.5,-4.16,0.0741,-9.99,0.2039,,mtx,,,,,,,,,,,
T65,152.4,-1.42,0.0716,-5.52,0.3593,,mtx,,,,,,,,,,,
T65,156.3,-3.81,0.0,-5.77,0.0,,mtx,,,,,,,,,,,
T65,160.1,-2.07,0.0,-9.93,0.0,,mtx,,,,,,,,,,,
T65,162.6,-2.12,0.099,-10.72,0.4949,,mtx,,,,,,,,,,,
T65,166.3,-2.64,0.1666,-10.29,1.7786,,mtx,,,,,,,,,,,
T65,169.4,-3.22,0.0822,-10.11,0.2973,,mtx,,,,,,,,,,,
T65,174.8,-3.63,0.1141,-10.84,0.3422,,mtx,,,,,,,,,,,
T65,176.2,-1.8,0.11,-9.43,0.4028,,mtx,,,,,,,,,,,
T65,176.7,-2.87,0.0,-10.47,0.0,,mtx,,,,,,,,,,,
T65,184.7,-4.12,0.0,-10.28,0.0,,mtx,,,,,,,,,,,
T65,191.6,-4.45,0.1571,-11.03,0.3409,,mtx,,,,,,,,,,,
T65,206.3,-1.87,0.079,-9.49,0.169,,mtx,,,,,,,,,,,
T65,209.8,-2.42,0.3292,-8.84,0.7512,,mtx,,,,,,,,,,,
T66,0.0,,,,,,mtx,,,,,,,,,,,
T66,2.8,,,,,,mtx,,,,,,,,,,,
T66,4.6,,,,,,mtx,,,,,,,,,,,
T66,6.0,,,,,,mtx,,,,,,,,,,,
T66,7.8,,,,,,mtx,,,,,,,,,,,
T66,9.4,,,,,,mtx,,,,,,,,,,,
T66,11.5,,,,,,mtx,,,,,,,,,,,
T66,12.9,,,,,,mtx,,,,,,,,,,,
T66,15.7,,,,,,mtx,,,,,,,,,,,
T66,17.2,,,,,,mtx,,,,,,,,,,,
T66,19.4,,,,,,mtx,,,,,,,,,,,
T66,20.6,,,,,,mtx,,,,,,,,,,,
T66,22.1,,,,,,mtx,,,,,,,,,,,
T66,23.5,,,,,,mtx,,,,,,,,,,,
T66,26.2,,,,,,mtx,,,,,,,,,,,
T66,28.2,,,,,,mtx,,,,,,,,,,,
T66,33.8,,,,,,mtx,,,,,,,,,,,
T66,36.2,,,,,,mtx,,,,,,,,,,,
T66,40.1,,,,,,mtx,,,,,,,,,,,
T66,41.2,,,,,,mtx,,,,,,,,,,,
T66,43.1,,,,,,mtx,,,,,,,,,,,
T7,2.4,5.72,,-12.75,,892.4,mtx,0.9,,,,,,,,,,
T7,13.1,4.9,,-10.28,,903.1,mtx,0.4,,,,,,,,,,
T7,21.3,4.85,,-8.85,,911.3,mtx,0.0,,,,,,,,,,
T7,32.1,5.35,,-8.98,,922.1,mtx,0.7,,,,,,,,,,
T7,40.5,5.82,,-8.91,,930.5,mtx,2.0,,,,,,,,,,
T7,42.5,5.5,,-9.59,,932.5,mtx,0.01,,,,,,,,,,
T7,50.0,5.07,,-9.15,,940.0,mtx,0.6,,,,,,,,,,
T7,63.8,5.4,,-10.82,,953.8,mtx,0.0,,,,,,,,,,
T7,74.2,5.56,,-10.01,,964.2,mtx,1.1,,,,,,,,,,
T7,74.5,5.6,,-9.5,,964.5,mtx,0.8,-0.98523,0.70676,324000.0,2181.0,57.0,3.0,215.0,279.0,342.0,2491.0
T7,74.5,6.62,,-10.21,,964.5,mts,0.8,-0.97168,0.70672,399000.0,1289.0,,,6.0,95.0,,1218.0
T7,84.6,5.03,,-9.24,,974.6,mtx,0.0,,,,,,,,,,
T7,90.7,4.92,,-8.61,,980.7,mtx,3.6,,,,,,,,,,
T7,90.7,5.21,,-8.71,,980.7,mts,3.6,,,,,,,,,,
T7,93.6,5.03,,-7.97,,983.6,mtx,0.7,,,,,,,,,,
T7,103.4,4.92,,-8.55,,993.4,mtx,0.0,,,,,,,,,,
T7,119.3,5.36,,-10.49,,1009.3,mtx,0.2,,,,,,,,,,
T7,119.8,5.64,,-9.61,,1009.8,mtx,0.0,,,,,,,,,,
T7,124.9,5.64,,-9.39,,1014.9,mtx,1.4,-1.30597,0.70676,327000.0,10443.0,33.0,9.0,249.0,390.0,399.0,2252.0
T7,124.9,5.46,,-9.87,,1014.9,mts,1.4,-1.18313,0.70674,426000.0,1500.0,,,,198.0,301.0,1415.0
T7,128.2,5.99,,-9.9,,1018.2,mtx,4.7,,,,,,,,,,
T7,139.7,5.66,,-9.51,,1029.7,mtx,0.0,,,,,,,,,,
T7,141.4,5.59,,-8.81,,1031.4,mtx,0.0,,,,,,,,,,
T7,152.6,5.74,,-8.57,,1042.6,mtx,1.6,,,,,,,,,,
T7,161.3,5.53,,-10.99,,1051.3,mtx,0.0,,,,,,,,,,
T7,174.0,5.47,,-8.37,,1064.0,mtx,4.8,,,,,,,,,,
T7,180.6,4.41,,-7.39,,1070.6,mts,0.0,,,,,,,,,,
T7,180.6,5.74,,-7.49,,1070.6,mtx,0.0,,,,,,,,,,
T7,184.4,5.45,,-8.53,,1074.4,mtx,2.9,,,,,,,,,,
T7,195.1,5.11,,-8.51,,1085.1,mtx,3.2,,,,,,,,,,
T7,196.8,5.58,,-9.43,,1086.8,mtx,1.5,,,,,,,,,,
T7,210.3,5.47,,-9.99,,1100.3,mtx,0.8,,,,,,,,,,
T7,211.3,5.61,,-9.39,,1101.3,mtx,0.0,-1.31912,0.7067,356000.0,2255.0,11.0,5.0,39.0,263.0,358.0,2361.0
T7,211.3,5.39,,-9.68,,1101.3,mts,0.0,-1.38229,0.70664,424000.0,1473.0,,8.0,,192.0,351.0,2151.0
T7,225.0,5.23,,-9.04,,1115.0,mtx,0.01,,,,,,,,,,
T7,229.7,5.56,,-10.32,,1119.7,mtx,0.5,,,,,,,,,,
T7,245.7,3.48,,-7.98,,1135.7,mts,1.7,,,,,,,,,,
T7,245.7,5.83,,-8.37,,1135.7,mtx,1.7,,,,,,,,,,
T7,246.3,5.88,,-8.86,,1136.3,mtx,1.1,,,,,,,,,,
T7,253.9,5.62,,-8.64,,1143.9,mtx,5.5,,,,,,,,,,
T7,257.7,5.34,,-7.87,,1147.7,mtx,9.3,,,,,,,,,,
T7,259.9,5.64,,-7.85,,1149.9,mtx,11.5,,,,,,,,,,
T7,260.3,4.79,,-8.62,,1150.3,mtx,11.9,,,,,,,,,,
T7,261.1,5.0,,-8.43,,1151.1,mtx,12.7,,,,,,,,,,
T7,264.4,5.51,,-9.48,,1154.4,mtx,16.0,,,,,,,,,,
T7,268.0,5.77,,-9.54,,1158.0,mtx,19.6,,,,,,,,,,
T7,269.7,5.8,,-9.39,,1159.7,mtx,21.3,,,,,,,,,,
T7,273.6,5.38,,-8.59,,1163.6,mtx,25.2,,,,,,,,,,
T7,279.6,4.92,,-9.2,,1169.6,mtx,31.2,,,,,,,,,,
T7,281.3,3.87,,-9.28,,1171.3,mtx,32.9,,,,,,,,,,
T7,281.3,4.84,,-5.34,,1171.3,mts,32.9,,,,,,,,,,
T7,284.6,5.8,,-8.34,,1174.6,mtx,36.2,,,,,,,,,,
T7,287.7,5.7,,-7.45,,1177.7,mtx,39.3,,,,,,,,,,
T7,287.7,6.05,,-6.38,,1177.7,mts,39.3,,,,,,,,,,
T7,293.4,5.44,,-6.68,,1183.4,mtx,45.0,,,,,,,,,,
T7,293.4,5.71,,-7.38,,1183.4,mts,45.0,,,,,,,,,,
